# File Format = ASCII
# Created by Gwyddion 2.59
# Original file: C:\Users\Alexander\Spyder Project\ANN Kohanen\AFM data\worn area 8.bcrf.gsf
# x-pixels = 956
# y-pixels = 101
# x-length = 1811380.9999999998
# y-length = 191369.02857142995
# x-offset = 0
# y-offset = 0
# Bit2nm = 1.0
# Start of Data:
247.91464170448305	246.2543022829777	269.69220812134148	284.5442566012934	292.33478926471429	301.67126396918314	333.23922821182344	345.25285741437978	323.21116805178457	309.26375416129298	332.39803087781178	342.86105687897356	334.02071153432183	360.75959997106105	345.19220548645529	284.85197844929638	266.88672960517573	255.3458955389942	243.59022177122822	230.69924282026474	261.08543238478882	276.03908847595443	284.37500532163534	323.91002946496877	340.7474196137627	347.68564205478464	356.19160598798766	358.61822311744612	355.74771573010361	357.69727446677274	362.56062685424689	364.55696772463847	360.84506405131827	354.24434940978239	327.21976594984875	334.12996458537231	353.98019804233621	361.58110106043745	367.6792346141155	373.03493627405254	366.44325973611552	329.13948189161596	327.7968687598331	350.57738045907166	350.00545040020364	348.27633044187672	347.90392078321014	349.80857321897923	345.58294714770449	345.14778235461557	342.64959936081135	318.70888506091427	289.26359618708369	269.8770344977674	297.26729167123261	324.54082088406716	306.52847726742033	287.11158961414179	277.06579430741834	303.3958364540012	323.94845561611868	331.12755204456329	331.77980185428163	323.56959422941139	319.50273182701488	336.07381055844593	342.64374448866869	340.54767183988582	335.96288062653906	329.73341035358311	325.48629746997898	320.06010997065454	304.20352459259442	304.6956749130913	318.72076533545618	306.79578344461328	335.25930120958941	325.683743085392	311.55676083471911	311.06088727028686	308.34550557301549	314.11718737217592	312.44516662809468	306.90563335156179	306.92092423123535	305.66255304620421	310.79571272130119	320.44690101429291	341.51369732171582	341.85816844001232	331.57209600176424	332.87258816017123	352.96287137498433	347.45960419968463	329.27391657722177	333.10493563476479	334.96010587441555	334.18825751141406	333.79438946212753	335.35005172780069	339.02264817697863	338.32924373200507	313.02087677431695	321.10875736179872	296.17427799166757	326.57669635227643	321.80307130147406	300.41076115594473	326.97386131985689	341.18923508685833	343.98459547446686	327.22900300541363	310.66218753039715	324.4757067477621	310.29816227601253	283.23449896561209	301.53597663229442	308.41741249787441	281.1486865539336	287.74911697837518	304.88104130199639	314.84935902881256	301.31951689327246	288.01113671761408	293.95084766292706	277.098195056169	280.51223921465856	293.6137946107919	316.72294653617422	339.60608902816597	341.51580052821367	344.37096019246377	336.24257866904367	316.88327339907113	297.72724019494484	303.1270807696273	311.64057645582938	328.92108947635273	346.05199061843444	357.26705505112471	359.95054759041517	351.78149460080016	350.55685998486291	360.57306829206931	366.88896898340312	370.24304333499452	372.67622587933141	392.72765661735315	400.87510910780105	400.8620635431725	399.61159359336301	394.99187209912628	390.41529475980491	379.25707374597545	347.13269769781613	314.14560908160632	296.1901088838203	281.93755952088389	288.01716212001332	341.57912409682461	355.70852219279908	347.0854608167428	357.18653634830838	370.11380982221448	369.3872088206262	377.14747236350371	387.8648726640676	383.21857687151345	385.10916056111449	399.03000015328865	393.43979096884135	387.21606188119034	381.63932458701305	372.75145814419369	369.07991329826467	375.32495866798848	373.58404370024795	377.34685065515799	375.51026821347472	345.7988952959567	312.51082077687892	323.27446319868608	338.66504622892529	346.91734640546196	349.97040643247595	354.9182565620867	358.15932619698282	367.24969731949381	364.65061725721165	362.9786817782587	368.99317024108308	342.39988622175582	305.79792564822122	270.01027547157713	313.28258387475211	332.67457411056961	331.98071491824516	325.57827012169577	343.49508837294701	364.1834496193041	374.67756897058274	376.87649978579424	372.69742847456649	351.00813988719887	333.89483178325457	339.01258689184027	350.77630400337506	363.29612385088689	369.82353890380176	354.94809935698862	347.1006095878692	348.14368632396503	301.4158380665321	252.82108140345369	253.24746388832861	300.11560170350998	310.59241223374551	323.73887393077888	309.74536002759118	290.08322144363768	300.76114398980275	306.82548413096805	331.38829280687781	344.22524208821409	347.86108926709852	333.3318261411477	313.42497663899843	295.04903409360844	291.98105266914348	290.13475000283501	310.0756487128819	311.39668976720708	311.3237028173898	334.06746524633485	352.1284384078171	361.60309946353658	373.49269632613863	376.6213581002375	375.31464158746525	363.17334206614754	368.53001006420521	369.61861837880855	371.94709534560383	380.05563851584151	389.90606299194036	377.38220726168942	312.86000989894086	272.06399977330869	282.29720783201623	302.98528486127901	291.57473591112642	300.49977794988075	282.67402285564452	299.17919164290646	318.60125204730133	337.72067808968126	357.19224911190389	355.19536822903314	341.07236501768051	353.88788433010626	362.90094840296655	362.70557757234195	366.36572531278938	375.06373473661364	370.54419976811909	362.57878832657292	366.95990957014141	368.61541730104358	361.32806258137856	349.8671503621153	350.64729786427046	335.07035368529608	334.19004807910818	354.51478197501268	371.22987350812758	378.51091860829905	378.58799828427431	380.27954474273423	378.85624237787846	359.64970379609434	350.42864965362236	347.30771858448855	340.56620279443445	343.36267162871076	329.74017472042755	324.82986966897437	330.78174510592356	345.72954632494651	366.38456890614174	370.83160009387933	363.62536093292869	365.33504044200521	355.75160950429557	356.2154802239092	377.6369226216047	388.13999481135392	395.0333962166041	398.13883745409834	397.42357671457279	390.56294554029586	381.93709883671539	406.43422494213149	421.77373416052427	429.73823610736866	436.70871718859411	436.26783963190968	432.96665808156826	433.08799035912665	430.9529515467147	431.14900449836563	431.32601490469818	431.61134044567001	432.89628592901857	429.29090682264354	427.26722426777991	423.94026422698511	426.61878296712524	430.57337961727166	419.20756643776252	389.22536305108218	413.95750827177829	436.21133727356204	435.73055563683732	430.11937123083038	426.99568325588183	423.96209209982766	418.21365925898129	399.22213090903819	354.52376323519269	352.80726251585287	397.85243188816816	415.91019339648477	405.89640093457996	407.4396144915226	421.66755065409228	429.12796516247903	428.874983526839	435.88249809545226	434.33257701508404	425.24021637291293	422.30243479934865	446.85958755508176	451.02132162355696	436.86128492481652	423.75899056423799	417.52792867555394	417.94254457272467	405.34320078222657	384.917626661263	321.71575981010386	270.67841301686707	229.97559767645723	228.16550426796309	203.55891194867579	195.52965113689422	213.50008694298592	284.64592105592595	344.96420653340459	358.39528322867403	364.46940043788339	365.38028780341841	362.34303024684772	365.72950534718979	365.02956390904723	330.88471695918992	313.60460184259858	325.23453796784446	366.86594739876449	338.148765877122	370.25401411483466	306.04280709667358	283.02710575189843	203.23976457348178	148.00781400481353	169.49621794992706	221.13158593128898	233.53764788680562	205.29559208171119	194.87865188239081	171.30579976765145	230.92525225365532	269.55984822052409	271.73001626579202	282.88496878303698	298.16078495059622	290.05065016463044	256.61191216386209	216.10360079193921	286.38527282964782	268.67053293244675	305.91735367124778	332.64939247601427	341.26694004044106	345.13590208007366	353.54406691112666	363.87206137078459	367.64336641681433	362.16957255419396	359.42323961535288	358.76408333024295	352.99251521792024	334.0795728945522	339.01613960551907	326.06740774099302	321.54318319044245	341.88715858363133	352.0000859680294	349.33538017867244	340.21948636109295	319.29369015415426	320.1619733772531	331.02270435847453	331.78702096847695	330.20739920175396	327.13154496377678	327.16872055971174	314.2790774290915	297.39754836555215	273.11889994052757	262.87452215001389	258.56627416942496	231.58506223808214	186.19822128584926	120.79416933374885	107.92507509904679	128.76805044470527	159.01775896054457	188.9207794647518	278.14360237243812	325.85961662334734	338.29707035692985	354.35320455690083	364.66025221670856	353.78954521547706	341.10962587874377	352.85401622786588	357.02302625395527	354.02047160459909	353.77442486606009	350.53682267971448	321.48301443157828	286.18532610380493	273.72573185857613	258.74390985336498	248.1411058852245	319.29710075928591	339.14193409145804	347.48597954603605	352.52926977591409	357.46225535149273	360.12403370477836	361.22398228144442	358.5647334602981	350.29461287194857	363.60384569888987	367.98795122194855	365.89167962119967	358.15176602227433	359.36739095632214	347.08494922597305	348.85488275904203	354.69821568767651	336.63158660601761	313.49605933428387	315.14494480688876	335.14626807118469	349.56940453412238	345.23031899880147	333.03930990768998	342.83141303603765	362.09564768796548	378.75028624512191	395.3018676838837	400.51631344795163	400.30172954175208	387.50584963054274	382.76323266472895	396.39124338464165	397.72166360307887	391.05464111344185	381.72706240402471	375.03943417505064	372.67255947881489	373.31670910134557	383.25831042129715	365.68832229022513	360.76275478080782	349.59683148372272	346.59333891795535	338.72098015308433	335.22755416015565	287.47325586664368	238.5062884968647	209.0631312512414	179.92070411310121	196.46643067972033	183.93255629689517	194.37128173649396	173.15473144208224	143.20941943424256	135.23991526653842	364.159802757058	355.37652820494253	351.03036566397344	347.92714131981478	332.55537346121849	305.77731990888418	322.54098414341564	343.1087236549501	319.33916488924291	360.6517680054821	387.72770949435647	389.49659142417653	384.73768881885911	381.72376548573078	379.10871242274874	368.12144799114316	362.5643785198917	355.84187685344654	350.1403966765792	353.75811080484704	350.27684930355457	347.92938663485978	334.77579108875938	323.43265843337571	332.13348160643358	347.37411169771798	349.23658631669235	338.24844081209443	332.23210493815708	342.79273108950287	348.1643204850115	339.28461107279867	335.23483011776983	337.68847629289661	341.17397262889421	336.01796189941518	350.8622512526926	349.97825082427875	335.1594557443604	325.09782954548422	330.94011087086977	322.49107562165585	311.95253313853749	299.91016958774702	280.35404397996894	258.8757297417032	247.75704332569146	254.28485628253836	324.66149946230865	346.20421729414369	345.13553259785107	342.85770311726077	346.46839708329929	349.11735724563181	349.20014968520258	344.55950981282507	344.91608857933892	341.1058173696801	324.07012895419024	301.52156682561321	309.29416539038351	275.2541092831961	237.53833033879343	202.54239530004267	169.56779802512753	400.80365693029302	375.59340171355865	380.03491908966674	379.59287624289567	369.84351936553134	350.0883281049027	340.16883887488797	354.94619510245678	378.52970535823255	377.91926388308633	360.92197319703695	371.26633856132679	370.76083003739762	310.25638236314984	321.24046356329922	358.89314631276642	363.12596307652706	380.08664660083008	335.975158805013	297.88310484946118	268.46620926335157	310.19223456496542	362.89986837800819	363.2701464084675	364.6685229341528	364.31561056815548	360.65435438104026	349.86484820365143	339.51411637644918	347.42458865366638	344.50701491550711	327.21067100283102	320.80140499601833	327.40007327447523	350.22631550418731	341.17152836188319	342.14153288303345	286.27033543671126	248.10034915390131	193.34589751451855	181.07532184785666	209.86199444905648	271.40868041897187	326.61708360137703	370.3419224621029	385.15582900799922	390.69144008863071	391.59806419775117	394.73692936553556	398.08168139643379	400.07526536101062	403.49706864617468	406.48086496730679	405.53049984737294	399.95114775592805	386.68687807330565	381.04269606265001	357.90924357570469	396.96917042419949	362.9369871305243	388.53704609209666	404.80782104168605	408.43511328603194	405.87997318652918	393.59173342745629	379.69763866385614	404.51010363540257	185.97667406083926	231.42436589296264	261.23450425075129	273.98465363148711	310.9149133706523	327.7183395766769	335.31253507135256	331.51829370581248	338.75289773277467	329.65508012239292	347.20392250164872	348.29298556360294	350.177231212001	363.12303564045573	358.4231080822064	355.66429801292537	373.95693652797485	381.26859180920286	376.57699181181664	363.73842249304283	352.88462640892243	347.76635970956698	340.34005125249672	333.47603789479757	319.13080533740862	296.7004206766432	274.68317398415815	246.34883288854323	311.87641980068287	223.11574809918963	354.52760016596579	354.24304201114859	335.33044074829371	326.07874800305575	345.65644568829151	360.46313311999251	360.96008670938312	318.61461025073362	303.48689961101621	310.10904422146263	324.46394016005792	334.80091587989585	341.33094573007833	335.37020271978685	328.40011954249343	287.99178153349197	257.58990318536229	247.09342483220095	257.71379341676942	244.60200620524117	288.7904031467769	323.12917142007785	358.65957670466736	391.1288217750552	406.36331277710264	413.59990632372495	416.97134633977834	418.68949551826512	421.37369860029133	422.50650267305895	423.91050669721147	423.29742200308823	422.22066554131737	422.47012288498803	423.36185401836696	414.30934061281727	435.79237285484845	453.57390376921097	424.24926505191246	341.66291129622545	287.57850145666447	238.80747335169869	187.2844990202793	193.48364332927301	238.65842990744565	313.68116992780409	346.95278827712167	362.31656963536801	349.73174933838885	335.11886954329378	300.79377211222885	290.40123195045447	362.88741966927768	372.47491491143586	371.17590068191925	369.20579304933193	368.22714832851483	377.36768376817048	380.9331303727958	373.80118556029623	363.33881325845135	389.83509398349264	419.14717030522291	423.20735360590328	402.42414911517693	387.17203665328265	375.7038484764052	369.98432051404956	363.78287404659199	377.29626001237187	359.20922414334194	359.72414025309257	362.4761291121103	365.79652373802668	366.99418615171447	361.46980164630799	360.99885392104619	365.52475535245316	364.50100537877	370.56958035464044	286.81188268819818	254.81176635366862	267.68032057589147	274.45418027127738	273.94833068683505	277.92393098025053	264.66909730515903	267.95848384608684	281.77200306345179	298.25878300471226	306.89804475514387	301.68985176715063	280.4844143611262	311.07376230465883	296.73594781343121	310.53249927026621	330.62823945328995	327.3117954449844	322.25827339971141	326.08687661195285	340.14735206255858	348.81091437455319	314.03155276166211	303.90864935725398	339.28776588254544	371.87476209510345	402.67372014568531	406.40793486090837	409.64195591186575	414.07105300095276	414.30737951486657	408.95398001339339	401.10674603965884	390.72565982678492	380.39004834899964	391.72095966932824	404.56649230691249	390.4315519775991	372.33749594633986	358.91451943825808	348.61702147281898	339.99305060206092	344.8823235885356	343.24685316278186	346.02572895892075	353.19638413966453	327.58117640696577	271.13944156553765	225.98597126943784	230.0589585502166	278.96305709873553	329.3282588856527	384.30951576629008	399.910533133152	406.23643826620531	401.82848692893452	390.6556287347484	388.0447252413432	394.49781752409757	418.59379962261295	387.13676531187951	374.63914281943283	350.4470100779144	347.95368719642278	369.52488358110708	385.49066516679881	397.41149748806487	405.03726950191771	413.17051113765041	405.48752622271417	395.91455447407492	375.01831684494385	323.38650157726073	313.58592877950281	285.15700023490348	270.33220817429532	322.64804872283997	341.55075923081307	347.37669807327615	367.90177659895556	381.45094549690833	361.04495393374231	344.07128168822959	345.23830549915141	338.51262060125003	356.39229167827574	371.55245991016267	355.84611168815167	342.41881508023647	330.1028357327595	335.9893696597282	332.13871120096877	347.88754987857823	342.94527040401584	365.27862334878586	335.92695558581903	335.8528886110434	352.61615494164283	360.54834140486486	353.92005770518148	343.51040767433	358.79423876394861	305.97678346566676	333.8004432862362	277.67941901402077	201.29289168835382	200.1196008905026	216.79953476905209	238.23596961847213	222.57017917581831	204.53542504128561	214.28607510642902	246.78917043274848	270.12134751203115	285.84986466739787	281.50827802164707	273.54855092198699	284.57705525397608	301.46858875923493	329.76180364130408	340.10392369054892	349.99825970771775	353.68128692425665	364.09537074177928	356.32388062367676	354.02578646426258	355.21037489161239	355.9848664735909	351.40388376930781	337.87887332437089	312.94385394176055	281.41059260633477	259.30697233889072	223.01520630207958	153.1371367491374	77.607808179891421	46.954159671486188	33.771691221318171	43.480987699240352	130.20164146837485	206.97419245152557	266.52992346498644	322.22249046753853	303.65447400981787	286.35409421440266	212.50023962693373	184.95101983262427	170.24895271333659	201.14993048991889	245.79611590525016	285.85182576534856	331.34756449726405	308.3813169268978	283.60608439470519	285.32181772789039	322.78131811835914	396.46155869377247	420.69117967002961	397.25202327645087	369.61790783607279	347.56942568492371	345.89763231451792	339.47043220905465	356.85604871105164	351.29241382492177	358.01494391307637	376.79237152588024	385.70686911043589	364.2348644916637	327.56128121036448	313.63751418211899	327.51674439168704	342.63075576745899	341.59364759034355	335.08294450257375	338.54544767564215	338.66254511849542	312.99518354899186	318.70325756244705	273.29923568686348	259.81998419410951	363.66202493809391	404.63919503963547	396.36614701521461	371.45366604818258	354.43449064587179	345.42790672276163	338.23295098045486	335.59098255864222	306.00904210587026	306.33640335508966	327.14345366002811	323.7412329326616	320.13315376389068	326.14173051115353	413.5661129112122	407.07757875679812	394.91888514930901	408.53674931895506	427.88590803866094	416.0845605838403	442.89816969467205	441.47341782263533	428.85702100647899	424.1728390752541	409.05732134888234	389.15931099836592	346.29258038876281	427.45327277771133	425.24385435172002	404.69817008670356	390.39099419824191	376.84588960473769
